cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-M1::Crizotinib,386,3.3678756476683938,97,4.123711340206185,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['ROS1', 'SMAD4', 'EGFR', 'CDKN2A']","{'ETV6', 'EML4', 'NPM1', 'AREG', 'KRAS', 'NTRK1', 'PTPN12', 'MET', 'ALK'}"
MV-4-11::Crizotinib,386,3.3678756476683938,97,4.123711340206185,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['ROS1', 'SMAD4', 'EGFR', 'CDKN2A']","{'ETV6', 'EML4', 'NPM1', 'AREG', 'KRAS', 'NTRK1', 'PTPN12', 'MET', 'ALK'}"
OE33::Dabrafenib,386,3.3678756476683938,97,4.123711340206185,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['STAG2', 'ATXN1L', 'EZH2', 'MAP2K2']","{'MITF', 'BRAF', 'CDKN2A', 'MAP2K1', 'NF1', 'HLA-DRB1', 'RAC1', 'NRAS', 'HRAS'}"
SKM-1::Crizotinib,386,3.3678756476683938,97,4.123711340206185,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['MET', 'SMAD4', 'EGFR', 'CDKN2A']","{'ROS1', 'ETV6', 'EML4', 'NPM1', 'AREG', 'KRAS', 'NTRK1', 'PTPN12', 'ALK'}"
SKM-1::Vorinostat,386,5.958549222797927,97,7.216494845360824,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,30.434782608695656,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC4', 'HDAC5', 'HDAC2', 'HDAC10']","{'HDAC1', 'HDAC11', 'TUBB4A', 'SMARCB1', 'EZH2', 'NR0B1', 'BAP1', 'HDAC9', 'CFTR', 'TUBA3C', 'FBXW7', 'MYD88', 'HDAC6', 'CHD4', 'NPM1', 'RB1'}"
KMOE-2::Vorinostat,386,5.958549222797927,97,7.216494845360824,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,30.434782608695656,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC4', 'HDAC5', 'HDAC6', 'NPM1']","{'HDAC1', 'HDAC2', 'HDAC11', 'TUBB4A', 'SMARCB1', 'EZH2', 'NR0B1', 'BAP1', 'HDAC9', 'CFTR', 'TUBA3C', 'FBXW7', 'MYD88', 'CHD4', 'HDAC10', 'RB1'}"
OE33::Nilotinib,386,2.5906735751295336,97,3.0927835051546393,"['ABL1', 'KIT', 'PDGFRA', 'PDGFRB', 'DDR2', 'LYN', 'BCR', 'UGT1A1', 'ABCG2', 'FLT3']",10,30.0,"['LYN', 'UGT1A1', 'ABCG2']","{'PDGFRB', 'PDGFRA', 'DDR2', 'ABL1', 'BCR', 'FLT3', 'KIT'}"
SNU-387::Cabozantinib,386,2.5906735751295336,97,3.0927835051546393,"['RET', 'KDR', 'MET', 'FLT3', 'KIT', 'TEK', 'GNA11', 'CFLAR', 'ROS1', 'HRAS']",10,30.0,"['RET', 'FLT3', 'KIT']","{'ROS1', 'CFLAR', 'KDR', 'TEK', 'GNA11', 'HRAS', 'MET'}"
SNU-398::Afatinib,386,2.5906735751295336,97,3.0927835051546393,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,30.0,"['ERBB4', 'EML4', 'MET']","{'EGFR', 'BRAF', 'KRAS', 'ERBB2', 'NRAS', 'ERBB3', 'NRG1'}"
SKM-1::Afatinib,386,2.5906735751295336,97,3.0927835051546393,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,30.0,"['ERBB2', 'EML4', 'MET']","{'EGFR', 'BRAF', 'KRAS', 'NRAS', 'ERBB3', 'ERBB4', 'NRG1'}"
